,CAMIS,new_grade,INSPECTION DATE,VIOLATION CODE,SCORE,GRADE,CD,HealthArea,SanitDistr,AssessTot,YearAlter1,YearAlter2,YearBuilt,NumFloors,yelp_rating,yelp_categories,yelp_review_count,stats.checkinsCount,stats.tipCount,stats.usersCount,311_complaint_count,goog_lat,goog_lng,is_coffee,is_pizza,is_sandwiches,is_chinese,is_hotdogs,is_italian,is_breakfast_brnch,is_newamerican,is_bakeries,is_brgers,is_tradamerican,is_bars,is_mexican,is_donts,is_cafes,is_salad,is_japanese,is_desserts,is_seafood,is_icecream,failed,yrs_since_reno,bldg_age
12074,41308270,A,12/28/2016,06C,10.0,A,CD_104,HealthArea_5600,SanitDistr_4,0.0939914074196,2014.0,1999.0,1934.0,0.041144334382,-0.0236237799941,"[u'breakfast_brunch', u'gluten_free', u'newamerican']",1.23584909441,-0.078000974335,0.44567154773,0.0160563871211,3.18773476229,40.7419634,-74.0049148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313593264239,-0.108432856963
12076,41308105,A,01/06/2015,10F,4.0,A,CD_207,HealthArea_320,SanitDistr_7,-0.152315625151,0.0,0.0,1926.0,-0.4750965683,1.29756516181,[u'pizza'],-0.421283000272,-0.139770343995,-0.258001451247,-0.170355033308,0.0,40.8680017,-73.9006393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254874433172,-0.0771982860493
12079,41307684,A,07/23/2014,09A,7.0,A,CD_105,HealthArea_4700,SanitDistr_5,0.544678151595,1988.0,0.0,1968.0,3.56879050271,0.0,0,0.0,-0.130144163157,-0.267446726401,-0.170320216083,0.0,40.763104,-73.9790544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213410327916,-0.241179783344
12080,41307681,A,03/09/2017,04H,9.0,A,CD_207,HealthArea_420,SanitDistr_7,-0.152950319234,1998.0,0.0,1928.0,-0.561136718747,-2.0054071927,"[u'coffee', u'donuts']",-0.468013406413,-0.121913200641,-0.220220350631,-0.157437842987,-0.511584081204,40.878277,-73.885915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251942226502,-0.0850069287776
12081,41307517,A,05/24/2016,08A,14.0,B,CD_411,HealthArea_2122,SanitDistr_11,-0.152275755816,1993.0,0.0,1920.0,-0.561136718747,-0.684218250895,"[u'poolhalls', u'lounges', u'burgers']",-0.0150879315101,-0.113492356341,-0.163548699707,-0.112802161069,0.0,40.75972,-73.769412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.232676277209,-0.0537723578644
12085,41306801,A,03/03/2014,10F,4.0,A,CD_204,HealthArea_2220,SanitDistr_4,-0.152962537256,0.0,0.0,1951.0,-0.561136718747,1.95815963271,"[u'coffee', u'donuts']",-0.471608053039,-0.136748746922,-0.258001451247,-0.163113050594,0.0,40.838904,-73.9150038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708423031477,-0.174806320153
12087,41306692,A,02/05/2015,06A,12.0,A,CD_108,HealthArea_8300,SanitDistr_8,0.393718060902,0.0,0.0,1975.0,0.901545838851,0.0,0,0.0,0.0,0.0,0.0,-0.511584081204,40.7592235,-73.9526052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163318859754,-0.268510032893
12088,41306687,A,11/17/2016,10F,12.0,A,CD_414,HealthArea_3700,SanitDistr_14,-0.153638386781,0.0,0.0,1950.0,-0.561136718747,1.29756516181,"[u'mexican', u'bars', u'salad']",0.211374805941,-0.137516529785,-0.196607162746,-0.164227201781,0.182038201951,40.578361,-73.849677,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.0669891132891,-0.170901998789
12090,41306447,A,04/04/2016,06D,5.0,A,CD_209,HealthArea_3010,SanitDistr_9,-0.151561966118,1964.0,0.0,1927.0,-0.4750965683,-0.684218250895,[u'dominican'],-0.44285088003,-0.141677417557,-0.229665625785,-0.17226998066,-0.511584081204,40.8318796,-73.8670647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120933771309,-0.0811026074135
12091,41306250,B,11/03/2016,08A,16.0,B,CD_106,HealthArea_5000,SanitDistr_6,-0.145308911137,1985.0,0.0,1939.0,-0.130935966512,-0.684218250895,"[u'pizza', u'mideastern', u'mediterranean']",-0.338606127869,-0.139580462211,-0.234388263362,-0.166455504154,0.0,40.7522453,-73.9707996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.20185075834,-0.127954463783
12092,41306211,A,03/11/2015,10F,5.0,A,CD_102,HealthArea_5700,SanitDistr_2,-0.143271716755,1988.0,0.0,1961.0,-0.044895816065,1.29756516181,"[u'delis', u'juicebars']",-0.101359450539,-0.10985983527,-0.121044961513,-0.141108564656,0.0,40.7266024,-73.996582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.213410327916,-0.213849533795
12093,41306202,A,11/18/2016,10F,11.0,A,CD_205,HealthArea_1520,SanitDistr_5,-0.152929098459,2003.0,0.0,1931.0,-0.561136718747,-2.0054071927,"[u'donuts', u'coffee']",-0.428472293525,-0.135559921845,-0.262724088824,-0.165376170192,-0.511584081204,40.8536452,-73.9088336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271208175795,-0.0967198928701
12094,41306113,A,12/20/2016,04L,12.0,A,CD_401,HealthArea_710,SanitDistr_1,-0.153914256854,0.0,0.0,1947.0,-0.561136718747,-0.684218250895,[u'chinese'],-0.338606127869,-0.138003617837,-0.258001451247,-0.169066795998,0.0,40.7630667,-73.9282527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554295437133,-0.159189034696
12095,41305837,A,09/17/2015,06C,9.0,A,CD_408,HealthArea_2022,SanitDistr_8,0.20955646037,2002.0,2004.0,1950.0,-0.216976116959,-0.0236237799941,[u'collegeuniv'],-0.331416834617,-0.106441963172,-0.196607162746,-0.153747217181,0.0,40.724247,-73.7945861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.170901998789
12096,41305836,A,05/25/2016,10F,13.0,A,CD_408,HealthArea_2022,SanitDistr_8,0.20955646037,2002.0,2004.0,1950.0,-0.216976116959,-0.0236237799941,[u'collegeuniv'],-0.331416834617,-0.114251883474,-0.234388263362,-0.156149605677,0.0,40.724247,-73.7945861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.170901998789
12097,41305786,A,03/31/2016,06C,12.0,A,CD_408,HealthArea_2022,SanitDistr_8,0.20955646037,2002.0,2004.0,1950.0,-0.216976116959,0.0,0,0.0,0.0548089494438,-0.121044961513,-0.0349856641208,0.0,40.724247,-73.7945861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.170901998789
12098,41305781,A,10/22/2013,08A,12.0,A,CD_408,HealthArea_2022,SanitDistr_8,0.20955646037,2002.0,2004.0,1950.0,-0.216976116959,-0.0236237799941,[u'collegeuniv'],-0.331416834617,-0.0419812256282,-0.187161887592,-0.13825355224,0.0,40.724247,-73.7945861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.170901998789
12100,41305627,A,08/06/2014,10B,10.0,A,CD_402,HealthArea_1021,SanitDistr_2,-0.152612072944,0.0,0.0,1938.0,-0.4750965683,-0.0236237799941,"[u'diners', u'breakfast_brunch', u'cafes']",0.143076520043,-0.123151560097,-0.07854122332,-0.144207297645,0.0,40.745414,-73.9036627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0207508349859,-0.124050142419
12103,41305419,A,08/06/2014,02B,9.0,A,CD_413,HealthArea_2920,SanitDistr_13,-0.154165047829,0.0,0.0,1922.0,-0.561136718747,-0.0236237799941,[u'caribbean'],-0.25233460884,-0.137458739677,-0.215497713054,-0.168857892651,0.0,40.704684,-73.73966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409002027516,-0.0615810005927
12104,41305392,A,01/29/2014,04L,10.0,A,CD_408,HealthArea_2720,SanitDistr_8,-0.151499589901,0.0,0.0,1954.0,-0.561136718747,-1.3448127218,"[u'donuts', u'coffee']",-0.424877646899,-0.122053548046,-0.229665625785,-0.157194122415,0.0,40.7089264,-73.8183164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824018727235,-0.186519284246
12105,41305361,A,07/14/2014,10F,12.0,A,CD_402,HealthArea_910,SanitDistr_2,-0.153161883928,2004.0,0.0,1935.0,-0.561136718747,-0.0236237799941,[u'thai'],0.520514415796,-0.127750001543,-0.12576759909,-0.148559450718,0.0,40.7434133,-73.9180459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.112337178327
12106,41305322,A,12/02/2014,10F,4.0,A,CD_407,HealthArea_1200,SanitDistr_7,-0.151375480521,1995.0,0.0,1986.0,-0.4750965683,-1.3448127218,"[u'coffee', u'donuts']",-0.44285088003,-0.122433311612,-0.224942988208,-0.152493797096,0.0,40.7560273,-73.8339082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240382656926,-0.311457567898
12107,41305175,A,10/19/2015,02G,12.0,A,CD_503,HealthArea_800,SanitDistr_3,-0.131901882828,0.0,0.0,2006.0,-0.561136718747,-0.684218250895,"[u'sandwiches', u'salad', u'soup']",-0.41409370702,-0.122441567342,-0.201329800323,-0.146400782793,-0.280376653486,40.5266643,-74.2312951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.28276774537,-0.389543995181
12109,41305052,A,09/25/2013,04N,25.0,B,CD_105,HealthArea_4700,SanitDistr_5,-0.143132817138,1989.0,0.0,1930.0,-0.303016267406,-0.0236237799941,"[u'donuts', u'coffee']",-0.435661586777,-0.0693242024141,-0.154103424552,-0.115587539036,-0.511584081204,40.7614519,-73.9845231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.217263517774,-0.0928155715059
12111,41305003,A,05/07/2015,08C,9.0,A,CD_301,HealthArea_400,SanitDistr_1,-0.154209137025,0.0,0.0,1910.0,-0.303016267406,0.636970690907,[u'lounges'],0.729003920116,-0.0135402367913,0.757365627814,0.128829377553,0.0,40.719767,-73.958123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871384810548,-0.0147291442229
12112,41304510,A,01/09/2014,06E,13.0,A,CD_411,HealthArea_2150,SanitDistr_11,-0.148079829886,2001.0,0.0,1954.0,-0.561136718747,-0.684218250895,"[u'dimsum', u'cantonese']",-0.155279149932,-0.128740689107,-0.182439250015,-0.153259776037,0.0,40.7607048,-73.7305365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263501796077,-0.186519284246
12114,41304225,A,06/18/2014,04L,11.0,A,CD_483,HealthArea_3612,SanitDistr_83,9.56059666712,1999.0,0.0,1994.0,-0.389056417853,0.0,0,0.0,-0.140422546641,-0.234388263362,-0.166559955828,0.0,40.6413111,-73.7781391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25579541636,-0.342692138811
12117,41304090,A,06/16/2015,09A,13.0,A,CD_301,HealthArea_700,SanitDistr_1,-0.153687258869,2008.0,2008.0,1920.0,-0.4750965683,-0.684218250895,"[u'juicebars', u'tradamerican', u'breakfast_brunch']",0.45940542315,-0.0462494378861,0.455116822884,-0.0365524392271,-0.280376653486,40.7191413,-73.9528119,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.290474125088,-0.0537723578644
12120,41303762,A,12/28/2015,06C,12.0,A,CD_102,HealthArea_5700,SanitDistr_2,-0.151332395917,0.0,0.0,1900.0,-0.389056417853,-0.0236237799941,[u'mexican'],0.398296430505,-0.12080693286,-0.083263860897,-0.103401510431,0.0,40.7355572,-73.9977961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125670379641,0.0243140694186
12121,41303739,A,09/16/2014,10H,4.0,A,CD_406,HealthArea_1920,SanitDistr_6,-0.146004691043,0.0,0.0,1971.0,-0.216976116959,-0.0236237799941,[u'coffee'],-0.234361375709,-0.0445652690261,-0.0218695723956,-0.0935830530977,0.0,40.7143474,-73.8319102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14790610032,-0.252892747436
12122,41303560,B,03/01/2014,10H,12.0,A,CD_501,HealthArea_500,SanitDistr_1,-0.153946409543,2009.0,0.0,1931.0,-0.389056417853,0.0,0,0.0,-0.140273943507,-0.2060524379,-0.168335634282,0.0,40.6299324,-74.0768379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294327314946,-0.0967198928701
12130,41302692,0,08/15/2014,10F,8.0,A,CD_409,HealthArea_2600,SanitDistr_9,-0.154225107623,0.0,0.0,1910.0,-0.4750965683,-0.0236237799941,"[u'caribbean', u'peruvian']",-0.317038248112,-0.140364756533,-0.215497713054,-0.170006861062,0.0,40.6961531,-73.8378017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871384810548,-0.0147291442229
12131,41302665,A,01/25/2014,02G,9.0,A,CD_318,HealthArea_8822,SanitDistr_18,0.0589854172155,0.0,0.0,1970.0,-0.4750965683,0.0,0,0.0,-0.14213973842,-0.262724088824,-0.173140411275,2.0316976237,40.6100471,-73.9200497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144052910461,-0.248988426072
12133,41302181,A,07/10/2013,10F,2.0,A,CD_308,HealthArea_3600,SanitDistr_8,-0.152410154057,2007.0,0.0,2002.0,-0.561136718747,-2.0054071927,"[u'coffee', u'donuts']",-0.450040173282,-0.137111999029,-0.25327881367,-0.164470922353,-0.280376653486,40.6770171,-73.9338727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286620935229,-0.373926709725
12134,41302178,A,01/20/2016,10B,7.0,A,CD_306,HealthArea_4100,SanitDistr_6,-0.153673111685,1985.0,0.0,1966.0,-0.561136718747,-0.0236237799941,"[u'donuts', u'coffee']",-0.460824113161,-0.120740887022,-0.215497713054,-0.154060572202,-0.280376653486,40.6760972,-74.0006118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20185075834,-0.233371140615
12137,41302033,A,09/06/2013,10J,12.0,A,CD_107,HealthArea_4000,SanitDistr_7,-0.136828317855,0.0,0.0,1927.0,0.901545838851,0.636970690907,"[u'wine_bars', u'pizza', u'italian']",0.373133904121,-0.109521350352,-0.121044961513,-0.108275921873,-0.511584081204,40.776961,-73.978498,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0216342534586,-0.0811026074135
12138,41302020,A,10/15/2014,10B,11.0,A,CD_406,HealthArea_1920,SanitDistr_6,-0.154088524429,2004.0,0.0,1920.0,-0.4750965683,0.636970690907,"[u'argentine', u'steak']",-0.000709345005202,-0.139258488753,-0.196607162746,-0.163565674514,0.0,40.710215,-73.848049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.0537723578644
12139,41301857,A,08/21/2014,08A,9.0,A,CD_206,HealthArea_1000,SanitDistr_6,-0.153910398531,2004.0,0.0,1931.0,-0.561136718747,1.95815963271,[u'bars'],-0.471608053039,-0.141693929016,-0.267446726401,-0.172409249559,0.0,40.8571882,-73.890933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.275061365653,-0.0967198928701
12140,41301737,A,09/26/2016,08A,12.0,A,CD_318,HealthArea_7520,SanitDistr_18,-0.153657035341,2010.0,2010.0,1931.0,-0.4750965683,-0.0236237799941,"[u'italian', u'pizza']",-0.313443601486,-0.136558865139,-0.177716612438,-0.166594773053,-0.511584081204,40.6456823,-73.9026454,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298180504805,-0.0967198928701
12141,41301628,A,04/14/2014,10B,4.0,A,CD_402,HealthArea_800,SanitDistr_2,-0.15398499277,0.0,0.0,1939.0,-0.561136718747,-0.0236237799941,"[u'newamerican', u'diners', u'breakfast_brunch']",0.502541182665,-0.113129104234,-0.0313148475497,-0.117015045244,0.0,40.7435522,-73.9255831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246040248445,-0.127954463783
12142,41301327,A,05/05/2015,10F,7.0,A,CD_501,HealthArea_500,SanitDistr_1,-0.153632599297,0.0,0.0,1932.0,-0.4750965683,-0.0236237799941,"[u'beer_and_wine', u'pubs']",-0.378147240758,-0.131605427315,-0.149380786975,-0.150648484193,0.0,40.6422972,-74.0768244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236830416567,-0.100624214234
12143,41301275,B,02/24/2016,10F,19.0,B,CD_403,HealthArea_610,SanitDistr_3,-0.154210121612,2004.0,0.0,1930.0,-0.4750965683,-0.0236237799941,[u'mexican'],-0.421283000272,-0.1415783488,-0.262724088824,-0.171921808414,0.0,40.7577684,-73.8663981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.275061365653,-0.0928155715059
12144,41300979,A,01/18/2014,06F,5.0,A,CD_210,HealthArea_1420,SanitDistr_10,-0.153873744465,2002.0,0.0,1931.0,-0.561136718747,-0.0236237799941,[u'thai'],0.161049753174,-0.135865383844,-0.139935511821,-0.162033716632,-0.511584081204,40.8476756,-73.8310924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267354985936,-0.0967198928701
12145,41300926,A,12/23/2014,10I,11.0,A,CD_105,HealthArea_5200,SanitDistr_5,-0.11785758822,1988.0,2012.0,1925.0,0.815505688404,-0.0236237799941,"[u'mexican', u'hotdogs']",-0.158873796559,-0.0505011386847,-0.0596506730119,-0.0269777024662,-0.511584081204,40.7454761,-73.9828726,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.305886884522,-0.0732939646852
12146,41300864,C,09/26/2016,04N,8.0,A,CD_103,HealthArea_6500,SanitDistr_3,-0.150054648052,0.0,0.0,1900.0,-0.130935966512,0.636970690907,[u'burgers'],2.41489318781,-0.0818151214591,0.35121879619,-0.0148961255351,-0.511584081204,40.7285229,-73.9880156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125670379641,0.0243140694186
12148,41300619,A,02/16/2017,10B,11.0,A,CD_404,HealthArea_1500,SanitDistr_4,-0.153788861366,0.0,0.0,1931.0,-0.561136718747,0.0,0,0.0,-0.142238807177,-0.267446726401,-0.173488583521,0.0,40.7425698,-73.8663884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622149402426,-0.0967198928701
12149,41300526,A,12/27/2016,06C,13.0,A,CD_107,HealthArea_3500,SanitDistr_7,-0.147407195629,1981.0,2006.0,1926.0,-0.044895816065,-0.0236237799941,"[u'newamerican', u'tradamerican']",2.25672873626,-0.062562759785,0.327605608305,0.0582200460938,-0.0491692257674,40.7804818,-73.9763511,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.28276774537,-0.0771982860493
12150,41300301,A,09/27/2013,10F,2.0,A,CD_205,HealthArea_1000,SanitDistr_5,-0.153404315204,0.0,0.0,1930.0,-0.561136718747,-0.684218250895,[u'bakeries'],-0.417688353646,-0.139076862699,-0.267446726401,-0.172931507927,0.0,40.8577207,-73.8993667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0100746838829,-0.0928155715059
12153,41299987,A,08/16/2016,04N,13.0,A,CD_208,HealthArea_200,SanitDistr_8,-0.153042275925,0.0,0.0,1927.0,-0.561136718747,-0.684218250895,"[u'coffee', u'donuts']",-0.403309767141,-0.120666585455,-0.2060524379,-0.146331148344,0.0,40.8793367,-73.9049501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216342534586,-0.0811026074135
12154,41299964,B,11/10/2015,02H,11.0,A,CD_105,HealthArea_5200,SanitDistr_5,-0.148855995801,1987.0,0.0,1925.0,0.38530493617,-0.0236237799941,"[u'delis', u'breakfast_brunch', u'sandwiches']",0.0352371212569,-0.0931667498047,-0.07854122332,-0.113463688336,0.644453057388,40.7572692,-73.9833587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209557138057,-0.0732939646852
