,AssessTot,NumFloors,yelp_rating,yelp_review_count,stats.checkinsCount,stats.tipCount,stats.usersCount,311_complaint_count,yrs_since_reno,bldg_age,is_coffee,is_pizza,is_sandwiches,is_chinese,is_hotdogs,is_italian,is_breakfast_brnch,is_newamerican,is_bakeries,is_brgers,is_tradamerican,is_bars,is_mexican,is_donts,is_cafes,is_salad,is_japanese,is_desserts,is_seafood,is_icecream,CD_101,CD_102,CD_103,CD_104,CD_105,CD_106,CD_107,CD_108,CD_109,CD_110,CD_111,CD_112,CD_164,CD_201,CD_202,CD_203,CD_204,CD_205,CD_206,CD_207,CD_208,CD_209,CD_210,CD_211,CD_212,CD_226,CD_227,CD_228,CD_301,CD_302,CD_303,CD_304,CD_305,CD_306,CD_307,CD_308,CD_309,CD_310,CD_311,CD_312,CD_313,CD_314,CD_315,CD_316,CD_317,CD_318,CD_355,CD_356,CD_401,CD_402,CD_403,CD_404,CD_405,CD_406,CD_407,CD_408,CD_409,CD_410,CD_411,CD_412,CD_413,CD_414,CD_480,CD_481,CD_483,CD_501,CD_502,CD_503,CD_595
515,-0.154271709016,-0.389056417853,-0.0236237799941,-0.0905755106606,-0.142024158204,-0.267446726401,-0.172652970131,0.0,-0.294327314946,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,-0.151424352608,-0.561136718747,0.0,0.0,0.0,0.0,0.0,0.644453057388,-0.22882308735,-0.0732939646852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,-0.153048706463,-0.303016267406,-0.684218250895,-0.453634819908,0.0,0.0,0.0,0.0,-0.224969897492,-0.330979174719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,-0.154255263988,-0.389056417853,0.0,0.0,-0.142114971231,-0.267446726401,-0.17310559405,-0.511584081204,0.0678725317618,-0.0342507510437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,-0.1539901372,-0.4750965683,0.0,0.0,0.0,0.0,0.0,0.0,0.0100746838829,-0.0928155715059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,-0.154270797309,-0.389056417853,1.29756516181,-0.392525827263,-0.140868356045,-0.258001451247,-0.168614172079,0.0,0.0100746838829,-0.0928155715059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,-0.152719214279,-0.044895816065,0.636970690907,-0.356579361,0.0,0.0,0.0,0.0,-0.20185075834,-0.0732939646852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,-0.154253577758,-0.4750965683,-0.0236237799941,-0.446445526656,-0.142081948312,-0.262724088824,-0.173314497398,0.0,0.0331938230344,-0.069389643321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,-0.152354208378,-0.216976116959,1.95815963271,-0.464418759787,0.0,0.0,0.0,0.0,-0.248089036643,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,-0.15421731524,-0.389056417853,0.0,0.0,-0.140108828912,-0.215497713054,-0.166385869705,0.0,-0.290474125088,-0.39735263791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,-0.153831302916,-0.561136718747,0.636970690907,-0.468013406413,-0.141710440475,-0.267446726401,-0.172792239029,0.0,-0.305886884522,-0.0967198928701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,-0.154268295115,-0.389056417853,-0.684218250895,-0.424877646899,0.0,0.0,0.0,-0.511584081204,0.121817189782,0.0204097480544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,-0.153652533964,-0.4750965683,-0.0236237799941,-0.421283000272,-0.141999391015,-0.267446726401,-0.173035959601,0.0,0.0524597723274,-0.0498680365003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,-0.154004284383,-0.4750965683,0.0,0.0,-0.142205784258,-0.262724088824,-0.173349314622,0.0,0.00622149402426,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,-0.153969230807,-0.130935966512,0.636970690907,0.340782084485,0.0,0.0,0.0,0.0,0.0871384810548,-0.0147291442229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,-0.154191887465,-0.389056417853,0.0,0.0,-0.142222295717,-0.267446726401,-0.173453766296,0.0,0.141083139075,0.0399313548752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,-0.152924597083,-0.303016267406,0.0,0.0,-0.0961470682286,-0.239110900939,-0.126485330331,-0.280376653486,0.0216342534586,-0.0811026074135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,-0.151646849217,-0.130935966512,1.29756516181,-0.327822187991,-0.14072800864,-0.224942988208,-0.169136430448,-0.280376653486,-0.205703948199,0.0243140694186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0.037074645687,3.05254960002,0.0,0.0,-0.081650006865,-0.0927091360511,-0.0970995927808,0.0,-0.117080581451,-0.221658176523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,-0.153911684639,-0.561136718747,0.0,0.0,0.0,0.0,0.0,0.0,-0.144052910461,-0.248988426072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583,-0.0707301056672,-0.130935966512,0.0,0.0,-0.0688536258209,0.100919004607,0.0569318087842,0.0,-0.132493340885,-0.237275461979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,-0.154147292399,-0.389056417853,0.0,0.0,-0.14215624988,-0.267446726401,-0.173244862949,0.413245629669,0.00622149402426,-0.0967198928701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,-0.152814313359,-0.130935966512,1.95815963271,-0.468013406413,-0.141743463394,-0.258001451247,-0.172165528986,0.0,-0.294327314946,-0.401256959274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,-0.154277728,-0.389056417853,-0.0236237799941,-0.28109178185,0.0,0.0,0.0,0.0,-0.309740074381,-0.0928155715059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,-0.154257338908,-0.389056417853,1.29756516181,-0.406904413768,0.021736496242,0.752642990237,0.0486453093329,0.0,0.125670379641,0.0243140694186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,-0.151576756355,-0.216976116959,1.29756516181,-0.435661586777,-0.141743463394,-0.258001451247,-0.172409249559,-0.0491692257674,0.0486065824688,-0.0537723578644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,-0.154245801094,-0.389056417853,1.29756516181,-0.0186825781363,-0.133512500877,-0.182439250015,-0.148002375124,0.0,-0.309740074381,0.0282183907827,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,-0.150747860029,-0.303016267406,0.0,0.0,-0.141644394638,-0.25327881367,-0.171608453393,0.0,-0.182584809047,0.102400496702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,-0.148502959275,-0.4750965683,0.0,0.0,-0.141190329504,-0.229665625785,-0.171643270618,0.0,-0.275061365653,-0.198232248338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,-0.154097468592,-0.303016267406,-2.0054071927,-0.464418759787,-0.130267999103,-0.111599686359,-0.150613666968,0.0,-0.217263517774,-0.323170531991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,-0.128624203402,0.38530493617,-0.0236237799941,-0.424877646899,-0.142230551447,-0.262724088824,-0.173453766296,0.0,-0.309740074381,-0.41687424473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,-0.15382358627,-0.4750965683,0.0,0.0,0.0,0.0,0.0,0.0,-0.163318859754,-0.268510032893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,-0.144517311931,-0.130935966512,-0.0236237799941,-0.0654129842771,-0.141941600907,-0.262724088824,-0.172444066783,0.0,0.125670379641,0.0243140694186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,-0.152570274449,-0.561136718747,0.0,0.0,-0.142230551447,-0.267446726401,-0.173453766296,0.0,-0.232676277209,-0.338787817447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,-0.154206797739,-0.303016267406,1.29756516181,-0.338606127869,0.0,0.0,0.0,0.0,-0.305886884522,0.0243140694186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,-0.154147379569,-0.389056417853,-0.684218250895,-0.439256233403,-0.107680322628,0.00646625306654,-0.12025304713,0.0,-0.0323104045617,-0.135763106512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,-0.153634528458,-0.4750965683,0.636970690907,-0.468013406413,-0.140571149776,-0.25327881367,-0.169589054367,-0.511584081204,-0.309740074381,-0.41687424473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,-0.146713983652,-0.259996192182,0.636970690907,-0.356579361,0.0,0.0,0.0,-0.511584081204,0.18346822752,0.0828788898808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,-0.150205765691,-0.216976116959,0.636970690907,-0.421283000272,-0.141338932639,-0.262724088824,-0.169797957715,-0.511584081204,-0.205703948199,-0.0147291442229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,-0.150924699819,-0.130935966512,0.0,0.0,-0.119543806215,-0.15882606213,-0.130593762832,0.0,-0.209557138057,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,-0.152021749572,-0.216976116959,1.29756516181,-0.417688353646,-0.141974623826,-0.262724088824,-0.17272260458,-0.0491692257674,0.0486065824688,-0.0537723578644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,-0.153277247777,-0.216976116959,-0.0236237799941,-0.291875721729,0.0,0.0,0.0,0.0,-0.278914555512,0.0243140694186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,-0.153821657109,-0.389056417853,0.636970690907,-0.223577435831,-0.120790421401,-0.144658149398,-0.133448775248,0.0,0.0216342534586,-0.0811026074135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,-0.153251808569,-0.647176869194,0.0,0.0,0.0,0.0,0.0,0.0,7.44673111097,7.4425246613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
649,-0.15376571143,-0.561136718747,0.0,0.0,-0.141916833718,-0.262724088824,-0.173349314622,-0.511584081204,0.0486065824688,-0.0537723578644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,-0.151419851232,-0.130935966512,0.0,0.0,-0.130680785588,-0.149380786975,-0.155975519554,0.0,0.0216342534586,-0.0811026074135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,-0.141604899916,0.987585989298,1.95815963271,-0.41409370702,-0.141743463394,-0.248556176093,-0.172618152906,0.182038201951,-0.28276774537,-0.389543995181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,-0.149081707679,-0.561136718747,-0.0236237799941,-0.432066940151,-0.140141851831,-0.220220350631,-0.170877291677,0.0,-0.221116707633,-0.327074853355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,-0.152262251687,-0.561136718747,-0.0236237799941,-0.00789863825763,-0.13455272282,0.100919004607,-0.157124487966,0.875660485106,-0.275061365653,-0.295840282442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
673,-0.138635298983,1.50382689198,0.636970690907,-0.471608053039,0.0,0.0,0.0,0.0,-0.159465669895,-0.264605711529,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,-0.154283052485,-0.389056417853,0.0,0.0,-0.141999391015,-0.262724088824,-0.173001142377,-0.0491692257674,0.0100746838829,-0.0928155715059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,-0.0927238225596,-0.4750965683,-0.0236237799941,-0.403309767141,-0.142081948312,-0.267446726401,-0.172861873478,0.0,-0.278914555512,-0.385639673817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,-0.154259088014,-0.4750965683,1.95815963271,-0.446445526656,-0.142247062906,-0.267446726401,-0.173523400745,0.0,0.0216342534586,-0.0811026074135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
